date,company_id,company_name,ticker,open,high,low,close,volume,adjusted_close,currency,source_type,source_url,data_status,note
2024-08-28,000660,SK하이닉스,000660,175000.0,180800.0,174000.0,179300.0,5590086,179300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-08-29,000660,SK하이닉스,000660,167600.0,171700.0,167200.0,169700.0,8284585,169700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-08-30,000660,SK하이닉스,000660,171000.0,175500.0,169400.0,173700.0,4498221,173700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-02,000660,SK하이닉스,000660,173600.0,174900.0,168400.0,174000.0,3507670,174000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-03,000660,SK하이닉스,000660,172900.0,173800.0,168300.0,168300.0,3286574,168300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-04,000660,SK하이닉스,000660,152900.0,159000.0,152900.0,154800.0,10020391,154800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-05,000660,SK하이닉스,000660,157000.0,163000.0,156600.0,159400.0,5349484,159400.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-06,000660,SK하이닉스,000660,157100.0,158200.0,154900.0,156400.0,3459914,156400.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-09,000660,SK하이닉스,000660,151800.0,157700.0,150500.0,157000.0,4484162,157000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-10,000660,SK하이닉스,000660,157400.0,161700.0,154300.0,155500.0,4718523,155500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-11,000660,SK하이닉스,000660,156800.0,158700.0,154300.0,157200.0,3203928,157200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-12,000660,SK하이닉스,000660,165200.0,171300.0,163800.0,168800.0,8628996,168800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-13,000660,SK하이닉스,000660,166500.0,166700.0,161100.0,162800.0,5246578,162800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-19,000660,SK하이닉스,000660,154700.0,155700.0,144700.0,152800.0,15001257,152800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-20,000660,SK하이닉스,000660,160500.0,160800.0,155900.0,157100.0,7155655,157100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-23,000660,SK하이닉스,000660,155800.0,162900.0,155700.0,162000.0,4497592,162000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-24,000660,SK하이닉스,000660,163700.0,163700.0,159200.0,163500.0,3442530,163500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-25,000660,SK하이닉스,000660,166700.0,169300.0,165000.0,165300.0,4665075,165300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-26,000660,SK하이닉스,000660,178400.0,180900.0,176200.0,180900.0,9519633,180900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-27,000660,SK하이닉스,000660,187500.0,189300.0,183800.0,183800.0,6886272,183800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-09-30,000660,SK하이닉스,000660,183700.0,183800.0,174600.0,174600.0,4859468,174600.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-02,000660,SK하이닉스,000660,172700.0,175500.0,169100.0,169100.0,4720638,169100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-04,000660,SK하이닉스,000660,171700.0,175600.0,170700.0,174100.0,3633358,174100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-07,000660,SK하이닉스,000660,178400.0,184900.0,176000.0,184900.0,3904925,184900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-08,000660,SK하이닉스,000660,182200.0,185000.0,178000.0,178000.0,3988028,178000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-10,000660,SK하이닉스,000660,184500.0,188100.0,183400.0,186700.0,6325045,186700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-11,000660,SK하이닉스,000660,190000.0,191200.0,185100.0,186000.0,3475666,186000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-14,000660,SK하이닉스,000660,186900.0,192300.0,186900.0,187500.0,3309274,187500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-15,000660,SK하이닉스,000660,191900.0,193200.0,189700.0,192900.0,4060365,192900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-16,000660,SK하이닉스,000660,184700.0,192500.0,183600.0,188700.0,4787317,188700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-17,000660,SK하이닉스,000660,191200.0,196000.0,188700.0,196000.0,3996946,196000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-18,000660,SK하이닉스,000660,198200.0,198200.0,186200.0,187300.0,5509895,187300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-21,000660,SK하이닉스,000660,189400.0,192300.0,188000.0,190900.0,2428544,190900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-22,000660,SK하이닉스,000660,195300.0,195300.0,187500.0,187800.0,3466963,187800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-23,000660,SK하이닉스,000660,188500.0,196700.0,188000.0,196000.0,4366079,196000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-24,000660,SK하이닉스,000660,193500.0,202000.0,190000.0,198200.0,6344515,198200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-25,000660,SK하이닉스,000660,203000.0,206000.0,199400.0,201000.0,5530362,201000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-28,000660,SK하이닉스,000660,203500.0,205000.0,194200.0,196000.0,4114186,196000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-29,000660,SK하이닉스,000660,196000.0,197000.0,189100.0,190300.0,4067991,190300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-30,000660,SK하이닉스,000660,190200.0,195400.0,189400.0,195000.0,3580400,195000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-10-31,000660,SK하이닉스,000660,189900.0,192900.0,186100.0,186300.0,4573282,186300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-01,000660,SK하이닉스,000660,182500.0,184900.0,180500.0,182200.0,3478519,182200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-04,000660,SK하이닉스,000660,185200.0,194000.0,183700.0,194000.0,3569575,194000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-05,000660,SK하이닉스,000660,193600.0,198800.0,192100.0,193200.0,3560310,193200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-06,000660,SK하이닉스,000660,197700.0,199200.0,192700.0,195800.0,3460361,195800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-07,000660,SK하이닉스,000660,197400.0,198300.0,193100.0,197400.0,2976546,197400.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-08,000660,SK하이닉스,000660,200500.0,203000.0,198800.0,200500.0,3031573,200500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-11,000660,SK하이닉스,000660,199300.0,199300.0,192400.0,192600.0,2636191,192600.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-12,000660,SK하이닉스,000660,192500.0,192500.0,184900.0,185800.0,3920254,185800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-13,000660,SK하이닉스,000660,185700.0,189500.0,182600.0,182900.0,3172827,182900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-14,000660,SK하이닉스,000660,182900.0,184900.0,171700.0,173000.0,6309368,173000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-15,000660,SK하이닉스,000660,174000.0,179000.0,173600.0,178200.0,4330750,178200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-18,000660,SK하이닉스,000660,173800.0,177800.0,170300.0,171700.0,3885644,171700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-19,000660,SK하이닉스,000660,170400.0,172900.0,168100.0,170600.0,4075013,170600.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-20,000660,SK하이닉스,000660,175000.0,175100.0,170200.0,170600.0,3689296,170600.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-21,000660,SK하이닉스,000660,168200.0,173000.0,168200.0,168800.0,3821502,168800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-22,000660,SK하이닉스,000660,171700.0,178200.0,171200.0,176700.0,3919973,176700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-25,000660,SK하이닉스,000660,174500.0,179500.0,173900.0,177000.0,4393882,177000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-26,000660,SK하이닉스,000660,175200.0,177700.0,174700.0,177100.0,1996128,177100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-27,000660,SK하이닉스,000660,175600.0,175700.0,167900.0,168300.0,4756820,168300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-28,000660,SK하이닉스,000660,164600.0,166300.0,160800.0,161100.0,5691298,161100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-11-29,000660,SK하이닉스,000660,160000.0,162400.0,157600.0,159900.0,4682788,159900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-02,000660,SK하이닉스,000660,162200.0,162700.0,158600.0,158800.0,3558868,158800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-03,000660,SK하이닉스,000660,159200.0,165100.0,159100.0,164900.0,4180365,164900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-04,000660,SK하이닉스,000660,161300.0,168000.0,161100.0,168000.0,5701792,168000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-05,000660,SK하이닉스,000660,170000.0,175600.0,169300.0,173000.0,4671438,173000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-06,000660,SK하이닉스,000660,173500.0,173600.0,165000.0,167100.0,4434259,167100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-09,000660,SK하이닉스,000660,167100.0,170600.0,165000.0,168900.0,5305672,168900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-10,000660,SK하이닉스,000660,168000.0,170400.0,167600.0,170400.0,3159112,170400.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-11,000660,SK하이닉스,000660,167400.0,171800.0,167000.0,171800.0,2281189,171800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-12,000660,SK하이닉스,000660,176500.0,177400.0,173500.0,176100.0,4550292,176100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-13,000660,SK하이닉스,000660,174400.0,176400.0,173500.0,175500.0,3677980,175500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-16,000660,SK하이닉스,000660,177400.0,180400.0,177300.0,179300.0,3278975,179300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-17,000660,SK하이닉스,000660,183000.0,184500.0,182100.0,184000.0,3188910,184000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-18,000660,SK하이닉스,000660,183400.0,183900.0,181600.0,183500.0,2363872,183500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-19,000660,SK하이닉스,000660,173900.0,176800.0,173000.0,175000.0,4833862,175000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-20,000660,SK하이닉스,000660,174100.0,174800.0,167100.0,168500.0,4487308,168500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-23,000660,SK하이닉스,000660,170000.0,173300.0,169600.0,169600.0,3287596,169600.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-24,000660,SK하이닉스,000660,171700.0,171900.0,168300.0,168500.0,1844961,168500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-26,000660,SK하이닉스,000660,170000.0,172000.0,169400.0,170100.0,2022727,170100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-27,000660,SK하이닉스,000660,170100.0,176000.0,170000.0,174500.0,2643523,174500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2024-12-30,000660,SK하이닉스,000660,174000.0,175800.0,172400.0,173900.0,1434202,173900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-02,000660,SK하이닉스,000660,170500.0,172200.0,170000.0,171200.0,2102175,171200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-03,000660,SK하이닉스,000660,174500.0,182700.0,173100.0,181900.0,4233446,181900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-06,000660,SK하이닉스,000660,184400.0,199800.0,184400.0,199800.0,7320382,199800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-07,000660,SK하이닉스,000660,205000.0,206500.0,194800.0,195000.0,6075445,195000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-08,000660,SK하이닉스,000660,193100.0,198100.0,191000.0,194700.0,4275792,194700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-09,000660,SK하이닉스,000660,201000.0,206000.0,199800.0,205000.0,6692254,205000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-10,000660,SK하이닉스,000660,208000.0,212500.0,202500.0,203500.0,6149475,203500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-13,000660,SK하이닉스,000660,203000.0,203000.0,193900.0,194300.0,4767294,194300.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-14,000660,SK하이닉스,000660,194300.0,197900.0,193600.0,195000.0,3019149,195000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-15,000660,SK하이닉스,000660,198000.0,201000.0,197700.0,198200.0,3620460,198200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-16,000660,SK하이닉스,000660,208500.0,210000.0,206500.0,210000.0,6029645,210000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-17,000660,SK하이닉스,000660,209500.0,217500.0,209000.0,214500.0,5041329,214500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-20,000660,SK하이닉스,000660,219000.0,219000.0,210500.0,212000.0,3036234,212000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-21,000660,SK하이닉스,000660,216500.0,220000.0,214000.0,218000.0,3323212,218000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-22,000660,SK하이닉스,000660,221500.0,227000.0,217000.0,225500.0,5901740,225500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-23,000660,SK하이닉스,000660,221000.0,225500.0,215000.0,219500.0,5994781,219500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-24,000660,SK하이닉스,000660,220500.0,227000.0,217500.0,221000.0,3771572,221000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-01-31,000660,SK하이닉스,000660,197000.0,204500.0,194800.0,199200.0,11871995,199200.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-03,000660,SK하이닉스,000660,191500.0,193200.0,186900.0,190900.0,7926444,190900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-04,000660,SK하이닉스,000660,192900.0,194300.0,190100.0,191100.0,5851146,191100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-05,000660,SK하이닉스,000660,191900.0,199400.0,191900.0,198800.0,4245118,198800.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-06,000660,SK하이닉스,000660,202000.0,205000.0,200500.0,203500.0,4032622,203500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-07,000660,SK하이닉스,000660,205000.0,206000.0,200500.0,203000.0,2206293,203000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-10,000660,SK하이닉스,000660,197800.0,203000.0,197000.0,198100.0,2779740,198100.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-11,000660,SK하이닉스,000660,201000.0,201500.0,198000.0,199700.0,2488710,199700.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-12,000660,SK하이닉스,000660,196500.0,199900.0,196000.0,198900.0,2884072,198900.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-13,000660,SK하이닉스,000660,198800.0,208500.0,198100.0,208500.0,3574410,208500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-14,000660,SK하이닉스,000660,209000.0,212000.0,206500.0,210000.0,2598656,210000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-17,000660,SK하이닉스,000660,211500.0,216000.0,211000.0,212000.0,2497922,212000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-18,000660,SK하이닉스,000660,212000.0,215000.0,207000.0,210000.0,1937894,210000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-19,000660,SK하이닉스,000660,216000.0,219500.0,214000.0,218500.0,3537720,218500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-20,000660,SK하이닉스,000660,217000.0,218500.0,211000.0,212000.0,3080242,212000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-21,000660,SK하이닉스,000660,209500.0,211000.0,205500.0,209500.0,2601151,209500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-24,000660,SK하이닉스,000660,202500.0,205000.0,201000.0,205000.0,3087127,205000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-25,000660,SK하이닉스,000660,199800.0,202000.0,199200.0,200500.0,3651613,200500.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
2025-02-26,000660,SK하이닉스,000660,199000.0,206000.0,198600.0,203000.0,3849749,203000.0,KRW,exchange,https://github.com/FinanceDataReader/FinanceDataReader,reviewed,SK하이닉스 3개년 일별 주가 수집 검수 완료 데이터
